0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
0.6444872617721558,0.27911490201950073,0.6679747700691223,0.24653571844100952,0.6666712760925293,0.2432929277420044,0.6648740172386169,0.23934465646743774,0.6640397310256958,0.24280917644500732,0.6596488356590271,0.23727470636367798,0.6545861959457397,0.2308308482170105,0.6109805703163147,0.2091342806816101,0.5928512811660767,0.197218120098114,0.6004835367202759,0.2908177375793457,0.5941486954689026,0.285749614238739,0.44703131914138794,0.3256365656852722,0.34411686658859253,0.3052331805229187,0.4035296142101288,0.5863195657730103,0.29972222447395325,0.6120145916938782,0.49162495136260986,0.7932766675949097,0.454769104719162,0.8343039751052856,0.510912299156189,0.8326410055160522,0.47098198533058167,0.8894217610359192,0.5154860019683838,0.830559253692627,0.49334651231765747,0.8728606700897217,0.5058892369270325,0.8177684545516968,0.48838692903518677,0.8550116419792175,0.34913501143455505,0.8444938659667969,0.28648701310157776,0.8592776656150818,0.4240744113922119,1.137876272201538,0.34602221846580505,1.1998611688613892,0.33697113394737244,1.4268603324890137,0.24194984138011932,1.4855042695999146,0.2749064266681671,1.467646837234497,0.16375033557415009,1.521332025527954,0.45281925797462463,1.5377197265625,0.3876132667064667,1.5968012809753418,1
0.47080621123313904,0.3167155683040619,0.4879041612148285,0.2910948693752289,0.4956198036670685,0.2900210916996002,0.5032488703727722,0.28913548588752747,0.47361475229263306,0.29186975955963135,0.47031792998313904,0.29125356674194336,0.46726542711257935,0.29061195254325867,0.5350227355957031,0.2882186770439148,0.48758599162101746,0.2871125042438507,0.4895923435688019,0.33598169684410095,0.47350844740867615,0.3372652530670166,0.5940138101577759,0.3430306911468506,0.5119189620018005,0.35207217931747437,0.4938099980354309,0.423029363155365,0.41473886370658875,0.42202964425086975,0.3712421655654907,0.3737606704235077,0.3297826647758484,0.33396482467651367,0.3426118791103363,0.372489333152771,0.31191515922546387,0.29071423411369324,0.334137886762619,0.34630051255226135,0.3093508183956146,0.2890351712703705,0.34163904190063477,0.35200071334838867,0.31229615211486816,0.2950519323348999,0.528298020362854,0.680866003036499,0.46233057975769043,0.6791856288909912,0.45746976137161255,0.5611142516136169,0.28123408555984497,0.5151898860931396,0.4139954447746277,0.6124739646911621,0.38767844438552856,0.6522753238677979,0.4433532655239105,0.6447110176086426,0.3947032690048218,0.6886779069900513,0.3064866065979004,0.5840978026390076,0.3519761860370636,0.663632333278656,1
0.7045244574546814,0.29113534092903137,0.6899881958961487,0.2668219804763794,0.6872574090957642,0.2651892602443695,0.6838418245315552,0.2637149691581726,0.6854908466339111,0.2682015895843506,0.6799106001853943,0.26775503158569336,0.6735918521881104,0.2677704393863678,0.6465935111045837,0.26590439677238464,0.6375111937522888,0.27381619811058044,0.6932051777839661,0.30848634243011475,0.6857092380523682,0.30965304374694824,0.5666161775588989,0.32996490597724915,0.5838649868965149,0.33418628573417664,0.7287694811820984,0.38264814019203186,0.6875317096710205,0.45740675926208496,0.7525581121444702,0.36193615198135376,0.6930631995201111,0.4262828826904297,0.7675637602806091,0.34662720561027527,0.7488535046577454,0.4164479076862335,0.7603922486305237,0.34071996808052063,0.7154132127761841,0.38307690620422363,0.7486005425453186,0.35473427176475525,0.706634521484375,0.40124478936195374,0.5202381014823914,0.5979229211807251,0.5278205275535583,0.643759548664093,0.7270666360855103,0.6134933233261108,0.8225667476654053,0.6693612933158875,0.6469178199768066,0.8142032027244568,0.6938250064849854,0.8769122958183289,0.5826758742332458,0.8412976264953613,0.6506156325340271,0.8961851596832275,0.7267987728118896,0.924702525138855,0.7449202537536621,0.9425799250602722,1
0.6332579851150513,0.24157194793224335,0.650959849357605,0.20877240598201752,0.6603183746337891,0.2065623700618744,0.6710479259490967,0.2047640085220337,0.6404865980148315,0.2103172093629837,0.6419091820716858,0.20909903943538666,0.6442330479621887,0.207892507314682,0.7376307249069214,0.211905375123024,0.7079031467437744,0.21400099992752075,0.6698486804962158,0.2680976688861847,0.6551914811134338,0.2703578770160675,0.8184579014778137,0.3555358350276947,0.7678576111793518,0.367109090089798,0.6263924241065979,0.4997177720069885,0.6198014616966248,0.5232357978820801,0.3762006163597107,0.4774567186832428,0.39095428586006165,0.5800087451934814,0.3184751868247986,0.47862508893013,0.3373262286186218,0.6126732230186462,0.3147619962692261,0.46227747201919556,0.3311765789985657,0.5981764197349548,0.33479541540145874,0.46829143166542053,0.34591206908226013,0.5894359350204468,0.704691469669342,0.8403339385986328,0.6671773791313171,0.8113120794296265,0.5917643904685974,1.1037012338638306,0.5964772701263428,1.0778084993362427,0.6453695297241211,1.3518753051757812,0.605655312538147,1.3495362997055054,0.7060880064964294,1.3833131790161133,0.6412634253501892,1.3951994180679321,0.5363031029701233,1.4417572021484375,0.4900631308555603,1.4226622581481934,1
0.30035167932510376,0.26774048805236816,0.3232789635658264,0.23306293785572052,0.34526968002319336,0.2239023894071579,0.3705315589904785,0.2210434079170227,0.2726728618144989,0.2427491843700409,0.2535674273967743,0.2482706755399704,0.23767733573913574,0.2519955635070801,0.40128302574157715,0.24061502516269684,0.2522742748260498,0.2664072513580322,0.37871259450912476,0.3189007043838501,0.3235158324241638,0.32610204815864563,0.6339199542999268,0.5199626684188843,0.20995163917541504,0.46649956703186035,0.8622570633888245,0.6071087121963501,0.10961826890707016,0.49953755736351013,0.5480452179908752,0.48125267028808594,0.23482467234134674,0.38876259326934814,0.49873587489128113,0.459267258644104,0.2667471170425415,0.37172621488571167,0.48401424288749695,0.4360024333000183,0.24480393528938293,0.34984704852104187,0.4952664077281952,0.4464067816734314,0.229887917637825,0.364815890789032,0.5942704081535339,1.2092461585998535,0.28389567136764526,1.1894972324371338,0.5290599465370178,1.1446765661239624,0.22534655034542084,1.1367850303649902,0.34462034702301025,1.2734216451644897,0.2874801456928253,1.1717634201049805,0.3099144995212555,1.297714352607727,0.2740257978439331,1.2021194696426392,0.26340553164482117,1.286993384361267,0.28218889236450195,1.1034263372421265,1
0.2557530105113983,0.4278601109981537,0.648493766784668,0.35256102681159973,0.691416323184967,0.34807252883911133,0.7138364315032959,0.3463008999824524,0.6386529803276062,0.2900405526161194,0.6375075578689575,0.23563311994075775,0.6343620419502258,0.30292701721191406,0.7304730415344238,0.25421810150146484,0.6192655563354492,0.43117091059684753,0.3003601133823395,0.49270161986351013,0.4128466248512268,0.4313240051269531,1.0874619483947754,0.6546556949615479,0.5906721353530884,0.4492333233356476,1.1038575172424316,1.0349143743515015,0.456941694021225,1.2003926038742065,0.37082964181900024,0.8566141724586487,0.5017783641815186,1.0148811340332031,0.6103859543800354,0.823138952255249,0.4966372847557068,0.9774814248085022,0.6337928175926208,0.719471275806427,0.5846940875053406,0.7301631569862366,0.6332248449325562,0.7339204549789429,0.513177216053009,0.8994659185409546,0.9582767486572266,1.9318078756332397,0.5535383224487305,1.9288747310638428,0.558430016040802,3.0153565406799316,0.4468368589878082,2.994136333465576,0.514238178730011,4.088751792907715,0.40963825583457947,4.0784807205200195,0.5647993683815002,4.234809398651123,0.40342217683792114,4.19727897644043,0.6152603626251221,4.4083662033081055,0.4108221232891083,4.445399284362793,1
0.4926729202270508,0.14844252169132233,0.4767967760562897,0.12740372121334076,0.47601473331451416,0.12675489485263824,0.47472554445266724,0.12621451914310455,0.4685446321964264,0.12786269187927246,0.46267104148864746,0.1276988387107849,0.4563209116458893,0.1277836561203003,0.4468823969364166,0.1313820630311966,0.4270089864730835,0.1345798820257187,0.48854005336761475,0.16704830527305603,0.47874659299850464,0.16678665578365326,0.4352567791938782,0.2206125557422638,0.3861963450908661,0.22656795382499695,0.43365582823753357,0.3403419256210327,0.3588315546512604,0.3655763566493988,0.26564618945121765,0.4786859154701233,0.364671528339386,0.48459920287132263,0.408385306596756,0.49204736948013306,0.3358742594718933,0.5288629531860352,0.4238528609275818,0.4945651888847351,0.38019484281539917,0.5289608240127563,0.3957572877407074,0.484438419342041,0.38709017634391785,0.51424241065979,0.40226414799690247,0.4872993230819702,0.3864624500274658,0.5009604096412659,0.33397847414016724,0.6652081608772278,0.39383113384246826,0.6826746463775635,0.18587012588977814,0.8363009095191956,0.2534879744052887,0.8701643347740173,0.12151258438825607,0.8544362187385559,0.23901262879371643,0.9118074774742126,0.23211325705051422,0.9067725539207458,0.46416741609573364,0.9109278917312622,0
0.4657873511314392,0.15876376628875732,0.4892117381095886,0.13199734687805176,0.49899807572364807,0.13050477206707,0.5089778900146484,0.1293054074048996,0.4767197072505951,0.13234926760196686,0.47734203934669495,0.13110041618347168,0.4784056544303894,0.13008500635623932,0.5608044266700745,0.13581745326519012,0.5182043313980103,0.13730698823928833,0.4929610788822174,0.17540884017944336,0.47493454813957214,0.17736272513866425,0.6401007771492004,0.24595771729946136,0.538059413433075,0.25520598888397217,0.47399216890335083,0.38990047574043274,0.329149067401886,0.3566189706325531,0.1697218269109726,0.4995805621147156,0.12899821996688843,0.4127720594406128,0.12224411219358444,0.5295863151550293,0.08376239985227585,0.4251868724822998,0.11938033252954483,0.5223619341850281,0.09175756573677063,0.4199405908584595,0.13464398682117462,0.5055712461471558,0.11278785020112991,0.42062655091285706,0.5558452010154724,0.5480313301086426,0.481922447681427,0.5316269993782043,0.14965949952602386,0.66654372215271,0.11938688158988953,0.6055439710617065,0.2324877381324768,0.9545773267745972,0.16978135704994202,0.9317454695701599,0.29554134607315063,1.0561785697937012,0.23759514093399048,0.9757585525512695,0.0401037223637104,1.1343191862106323,0.04688818007707596,1.0482419729232788,1
0.43183639645576477,0.7163803577423096,0.43980729579925537,0.7076534628868103,0.4410313069820404,0.7054039835929871,0.44254565238952637,0.7034101486206055,0.43932732939720154,0.7130158543586731,0.43976911902427673,0.7143885493278503,0.4403998851776123,0.7155855298042297,0.43562719225883484,0.6948988437652588,0.43068060278892517,0.712652862071991,0.42417412996292114,0.7076399922370911,0.4268518090248108,0.7121806144714355,0.45377668738365173,0.55780428647995,0.392166405916214,0.5935113430023193,0.5945651531219482,0.4755324125289917,0.3847704231739044,0.4476136863231659,0.5866661667823792,0.3173694610595703,0.49240466952323914,0.32981637120246887,0.5777157545089722,0.2877280116081238,0.5155735611915588,0.3210342526435852,0.5638682246208191,0.2841876447200775,0.5251914262771606,0.3167842626571655,0.5881170630455017,0.2830032408237457,0.4955092966556549,0.3469567894935608,0.43393468856811523,0.8894100189208984,0.38601988554000854,0.9183222055435181,0.5193931460380554,0.6545535326004028,0.41249704360961914,0.6392570734024048,0.4263388216495514,0.507624089717865,0.45584166049957275,0.5152126550674438,0.3928593099117279,0.49425897002220154,0.44230106472969055,0.5090994238853455,0.46504127979278564,0.45249155163764954,0.5266595482826233,0.44150832295417786,1
0.5477925539016724,0.3969607651233673,0.5407106280326843,0.37966209650039673,0.5392746329307556,0.37925124168395996,0.5376657843589783,0.37880128622055054,0.5401090383529663,0.38009029626846313,0.5384178161621094,0.37998712062835693,0.5364196300506592,0.37981492280960083,0.522005021572113,0.38678935170173645,0.5195876359939575,0.38678088784217834,0.5419164299964905,0.4171081483364105,0.5411902070045471,0.41559216380119324,0.511184573173523,0.4955430328845978,0.4739665687084198,0.5004401206970215,0.5108767747879028,0.6338582634925842,0.44871726632118225,0.6543373465538025,0.5394051671028137,0.7168567180633545,0.49319931864738464,0.7782503962516785,0.5489125847816467,0.7457354664802551,0.49852097034454346,0.8195070028305054,0.5511500239372253,0.7451267838478088,0.5104085803031921,0.814191460609436,0.5465049743652344,0.7372587323188782,0.511201024055481,0.802086591720581,0.49988049268722534,0.7341611981391907,0.4733141362667084,0.7447851896286011,0.5465593934059143,0.9085394144058228,0.453202486038208,0.935153603553772,0.5419764518737793,1.0515270233154297,0.42831242084503174,1.0458877086639404,0.5314036011695862,1.0766187906265259,0.4172862768173218,1.068796992301941,0.5843586921691895,1.0948349237442017,0.4548718333244324,1.089694857597351,0
